HOSTNAME,SOURCE_SITE,SOURCE_DEVICE_TYPE,SOURCE_REGION,SOURCE_INTERFACE_ID,SLOT,TYPE,SOURCE_BUNDLE_INTERFACE,SOURCE_IPV4_ADDRESS,SOURCE_IPV6_ADDRESS,SEGMENT,TARGET_SITE,TARGET_DEVICE_TYPE,TARGET_HOSTNAME,TARGET_REGION,TARGET_INTERFACE_ID,,TARGET_BUNDLE_INTERFACE,TARGET_IPV4_ADDRESS,TARGET_IPV6_ADDRESS,ISIS_AREA,CHANGE ISIS,IS_BACK_TO_BACK_LINK,VIA_LOT_1,IS_VIA_ACI,IS_IOSXRV,IS_INFRA,IS_INTERCONNECT,ER4L,REMARKS,,,,,,,,
SPC00E67CIBP002,PLDT Sampaloc,P-2,GMM,0/1/0/35,,,Bundle-Ether34,10.205.192.142/30,2405:B800:1::47/127,PLDT Sampaloc P2 PLDT Lucena P2,PLDT Lucena,P-2,LCN04117CIBP002,SL,0/1/0/0,,Bundle-Ether32,10.205.192.141/30,2405:B800:1::46/127,1000,,,YES,,,YES,,,NCS4K,PHASE 1,,,,,,,
SPC00E67CIBP002,PLDT Sampaloc,P-2,GMM,0/1/0/1,,,Bundle-Ether36,10.205.192.222/30,2405:B800:1::8F/127,,PLDT Sampaloc,PE-2,SPC00E67CIBE002,GMM,0/7/0/0,,Bundle-Ether32,10.205.192.221/30,2405:B800:1::8E/127,1000,,,,,,YES,,,,PHASE 1,,,,,,,
SPC00E67CIBP002,PLDT Sampaloc,P-2,GMM,0/1/0/34,,,Bundle-Ether37,10.205.193.94/30,2405:B800:1::CF/127,,PLDT Sampaloc,ASBR-1,SPC00E67CIRO001,GMM,0/7/0/1,,Bundle-Ether37,10.205.193.93/30,2405:B800:1::CE/127,1000,,,,,,YES,,,,PHASE 1,,,,,,,
SPC00E67CIBP002,PLDT Sampaloc,P-2,GMM,0/1/0/2,,,Bundle-Ether39,10.205.193.110/30,2405:B800:1::D7/127,,PLDT Sampaloc,ASBR-2,SPC00E67CIRO002,GMM,0/7/0/1,,Bundle-Ether37,10.205.193.109/30,2405:B800:1::D6/127,1000,,,,,,YES,,,,PHASE 1,,,,,,,
SPC00E67CIBP002,PLDT Sampaloc,P-2,GMM,0/1/0/33,,,Bundle-Ether42,10.205.194.22/30,2405:B800:1::12B/127,,PLDT Subic,PE-1,SUB00527CIBE001,NL,0/7/0/0,,Bundle-Ether32,10.205.194.21/30,2405:B800:1::12A/127,1000,,,YES,,,YES,,,NCS4K,PHASE 1,,,,,,,
SPC00E67CIBP002,PLDT Sampaloc,P-2,GMM,0/1/0/3,,,Bundle-Ether44,10.205.194.54/30,2405:B800:1::13B/127,,PLDT SFP,PE-1,SFPN3827CIBE0001,NL,0/7/0/0,,Bundle-Ether32,10.205.194.53/30,2405:B800:1::13A/127,1000,,,YES,,,YES,,,NCS4K,PHASE 1,,,,,,,
SPC00E67CIBP002,PLDT Sampaloc,P-2,GMM,0/1/0/32,,,Bundle-Ether46,10.205.194.86/30,2405:B800:1::14B/127,,SMART 6114 Baliuag,PE-1,BAL06114CIBE001,NL,0/7/0/0,,Bundle-Ether32,10.205.194.85/30,2405:B800:1::14A/127,1000,,,YES,,,YES,,,NCS4K,PHASE 1,,,,,,,
PRQ06653CIBP001,PLDT Tambo,P-1,GMM,0/0/0/0,,,Bundle-Ether32,10.205.192.18/30,2405:B800:1::9/127,,PLDT Sampaloc,P-1,SPC00E67CIBP001,GMM,0/0/0/35,,Bundle-Ether32,10.205.192.17/30,2405:B800:1::8/127,1000,,,,,,YES,,YES,,PHASE 1,,,,,,,
PRQ06653CIBP001,PLDT Tambo,P-1,GMM,0/0/0/35,,,Bundle-Ether33,10.205.192.226/30,2405:B800:1::91/127,,PLDT South Paranaque,PE-1,PRQPXPRQCIBE001,GMM,0/0/0/12,,Bundle-Ether31,10.205.192.225/30,2405:B800:1::90/127,1000,,,,,,YES,,,,PHASE 1,,,,,,,
PRQ06653CIBP001,PLDT Tambo,P-1,GMM,0/0/0/1,,,Bundle-Ether35,10.205.192.254/30,2405:B800:1::9F/127,,PLDT Sucat Vitro,PE-2,PRQG0099CIBE002,GMM,0/7/0/12,,Bundle-Ether32,10.205.192.253/30,2405:B800:1::9E/127,1000,,,,,,YES,,YES,missing information,PHASE 1,,,,,,,
PRQ06653CIBP001,PLDT Tambo,P-1,GMM,0/0/0/34,,,Bundle-Ether37,10.205.193.30/30,2405:B800:1::AF/127,,PLDT North Paranaque,PE-2,PRQG0049CIBE002,GMM,0/7/0/12,,Bundle-Ether32,10.205.193.29/30,2405:B800:1::AE/127,1000,,,,,,YES,,YES,,PHASE 1,,,,,,,
PRQ06653CIBP001,PLDT Tambo,P-1,GMM,0/1/0/0,,,Bundle-Ether31,10.205.192.10/30,2405:B800:1::5/127,,PLDT Jupiter,P-1,MKTG3610CIBP001,GMM,0/1/0/0,,Bundle-Ether32,10.205.192.9/30,2405:B800:1::4/127,1000,,,,,,YES,,YES,,PHASE 1,,,,,,,
MKTG3610CIBP001,PLDT Jupiter,P-1,GMM,0/1/0/31,,,Bundle-Ether42,10.205.192.234/30,2405:B800:1::95/127,,PLDT South Paranaque,PE-2,PRQPXPRQCIBE002,GMM,0/0/0/12,,Bundle-Ether31,10.205.192.233/30,2405:B800:1::94/127,1000,,,,,,YES,,,,PHASE 1,,,,,,,
PRQ06653CIBP001,PLDT Tambo,P-1,GMM,0/1/0/1,,,Bundle-Ether36,10.205.193.14/30,2405:B800:1::A7/127,,PLDT Alabang,PE-2,MTP00H22CIBE002,GMM,0/7/0/12,,Bundle-Ether32,10.205.193.13/30,2405:B800:1::A6/127,1000,,,,,,YES,,YES,,PHASE 1,,,,,,,
PRQ06653CIBP001,PLDT Tambo,P-1,GMM,0/1/0/34,,,Bundle-Ether38,10.205.193.46/30,2405:B800:1::B7/127,,PLDT South Taguig,PE-2,TAG00H21CIBE002,GMM,0/7/0/12,,Bundle-Ether32,10.205.193.45/30,2405:B800:1::B6/127,1000,,,,,,YES,,YES,,PHASE 1,,,,,,,
PRQ06653CIBP002,PLDT Tambo,P-2,GMM,0/0/0/0,,,Bundle-Ether32,10.205.192.22/30,2405:B800:1::B/127,,PLDT Sampaloc,P-2,SPC00E67CIBP002,GMM,0/0/0/35,,Bundle-Ether32,10.205.192.21/30,2405:B800:1::A/127,1000,,,,,,YES,,YES,,PHASE 1,,,,,,,
MKTG3610CIBP002,PLDT Jupiter,P-2,GMM,0/0/0/29,,,Bundle-Ether42,10.205.192.230/30,2405:B800:1::93/127,,PLDT South Paranaque,PE-1,PRQPXPRQCIBE001,GMM,0/7/0/12,,Bundle-Ether32,10.205.192.229/30,2405:B800:1::92/127,1000,,,,,,YES,,,,PHASE 1,,,,,,,
PRQ06653CIBP002,PLDT Tambo,P-2,GMM,0/0/0/1,,,Bundle-Ether35,10.205.192.246/30,2405:B800:1::9B/127,,PLDT Sucat Vitro,PE-1,PRQG0099CIBE001,GMM,0/7/0/12,,Bundle-Ether32,10.205.192.245/30,2405:B800:1::9A/127,1000,,,,,,YES,,YES,missing information,PHASE 1,,,,,,,
PRQ06653CIBP002,PLDT Tambo,P-2,GMM,0/0/0/34,,,Bundle-Ether37,10.205.193.22/30,2405:B800:1::AB/127,,PLDT North Paranaque,PE-1,PRQG0049CIBE001,GMM,0/7/0/12,,Bundle-Ether32,10.205.193.21/30,2405:B800:1::AA/127,1000,,,,,,YES,,YES,,PHASE 1,,,,,,,
PRQ06653CIBP002,PLDT Tambo,P-2,GMM,0/1/0/0,,,Bundle-Ether31,10.205.192.14/30,2405:B800:1::7/127,,PLDT Jupiter,P-2,MKTG3610CIBP002,GMM,0/1/0/0,,Bundle-Ether32,10.205.192.13/30,2405:B800:1::6/127,1000,,,,,,YES,,YES,,PHASE 1,,,,,,,
PRQ06653CIBP002,PLDT Tambo,P-2,GMM,0/1/0/35,,,Bundle-Ether34,10.205.192.238/30,2405:B800:1::97/127,,PLDT South Paranaque,PE-2,PRQPXPRQCIBE002,GMM,0/7/0/12,,Bundle-Ether32,10.205.192.237/30,2405:B800:1::96/127,1000,,,,,,YES,,,,PHASE 1,,,,,,,
PRQ06653CIBP002,PLDT Tambo,P-2,GMM,0/1/0/1,,,Bundle-Ether36,10.205.193.6/30,2405:B800:1::A3/127,,PLDT Alabang,PE-1,MTP00H22CIBE001,GMM,0/7/0/12,,Bundle-Ether32,10.205.193.5/30,2405:B800:1::A2/127,1000,,,,,,YES,,YES,,PHASE 1,,,,,,,
PRQ06653CIBP002,PLDT Tambo,P-2,GMM,0/1/0/34,,,Bundle-Ether38,10.205.193.38/30,2405:B800:1::B3/127,,PLDT South Taguig,PE-1,TAG00H21CIBE001,GMM,0/7/0/12,,Bundle-Ether32,10.205.193.37/30,2405:B800:1::B2/127,1000,,,,,,YES,,YES,,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/0/0/0,,,Bundle-Ether31,10.205.192.65/30,2405:B800:1::20/127,PLDT SFU P1 PLDT Jupiter P1,PLDT Jupiter,P-1,MKTG3610CIBP001,GMM,0/0/0/35,,Bundle-Ether33,10.205.192.66/30,2405:B800:1::21/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/0/0/35,,,Bundle-Ether33,10.205.196.130/30,2405:B800:1::261/127,,PLDT SFU,PE-1,SFUN3814CIBE001,NL,0/0/0/0,,Bundle-Ether31,10.205.196.129/30,2405:B800:1::260/127,1000,,,,,,YES,,NO,,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/0/0/1,,,Bundle-Ether35,10.205.196.146/30,2405:B800:1::269/127,,PLDT Laoag,PE-1,LAGN3816CIBE001,NL,0/0/0/0,,Bundle-Ether31,10.205.196.145/30,2405:B800:1::268/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/0/0/34,,,Bundle-Ether37,10.205.196.162/30,2405:B800:1::271/127,,SMART O74 Ballesteros,PE-1,BLL00O74CIBE001,NL,0/0/0/0,,Bundle-Ether31,10.205.196.161/30,2405:B800:1::270/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/0/0/2,,,Bundle-Ether39,10.205.196.178/30,2405:B800:1::279/127,,PLDT Tarlac,PE-1,TRCN3821CIBE001,NL,0/0/0/0,,Bundle-Ether31,10.205.196.177/30,2405:B800:1::278/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/0/0/33,,,Bundle-Ether41,10.205.196.194/30,2405:B800:1::281/127,,PLDT Dagupan,PE-1,DGPN3809CIBE001,NL,0/0/0/0,,Bundle-Ether31,10.205.196.193/30,2405:B800:1::280/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/0/0/3,,,Bundle-Ether43,10.205.196.210/30,2405:B800:1::289/127,,PLDT Cabanatuan,PE-1,CAB06118CIBE001,NL,0/0/0/0,,Bundle-Ether31,10.205.196.209/30,2405:B800:1::288/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/0/0/32,,,Bundle-Ether45,10.205.196.226/30,2405:B800:1::291/127,,PLDT VIGAN,PE-1,VGN00C15CIBE001,NL,0/0/0/0,,Bundle-Ether31,10.205.196.225/30,2405:B800:1::290/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/0/0/4,,,Bundle-Ether47,10.205.196.242/30,2405:B800:1::299/127,,PLDT TUGUEGARAO,PE-1,TUGN8519CIBE001,NL,0/0/0/0,,Bundle-Ether31,10.205.196.241/30,2405:B800:1::298/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/0/0/31,,,Bundle-Ether49,10.205.197.2/30,2405:B800:1::2A1/127,,PLDT BAGUIO,PE-1,BGO05352CIBE001,NL,0/0/0/0,,Bundle-Ether31,10.205.197.1/30,2405:B800:1::2A0/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/1/0/0,,,Bundle-Ether32,10.205.192.73/30,2405:B800:1::24/127,PLDT SFU P1 PLDT PLDT Sampaloc P1,PLDT Sampaloc,P-1,SPC00E67CIBP001,GMM,0/1/0/0,,Bundle-Ether33,10.205.192.74/30,2405:B800:1::25/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/1/0/35,,,Bundle-Ether34,10.205.196.138/30,2405:B800:1::265/127,,PLDT SFU,PE-2,SFUN3814CIBE002,NL,0/0/0/0,,Bundle-Ether31,10.205.196.137/30,2405:B800:1::264/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/1/0/1,,,Bundle-Ether36,10.205.196.154/30,2405:B800:1::26D/127,,PLDT Laoag,PE-2,LAGN3816CIBE002,NL,0/0/0/0,,Bundle-Ether31,10.205.196.153/30,2405:B800:1::26C/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/1/0/34,,,Bundle-Ether38,10.205.196.170/30,2405:B800:1::275/127,,SMART O74 Ballesteros,PE-2,BLL00O74CIBE002,NL,0/0/0/0,,Bundle-Ether31,10.205.196.169/30,2405:B800:1::274/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/1/0/2,,,Bundle-Ether40,10.205.196.186/30,2405:B800:1::27D/127,,PLDT Tarlac,PE-2,TRCN3821CIBE002,NL,0/0/0/0,,Bundle-Ether31,10.205.196.185/30,2405:B800:1::27C/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/1/0/33,,,Bundle-Ether42,10.205.196.202/30,2405:B800:1::285/127,,PLDT Dagupan,PE-2,DGPN3809CIBE002,NL,0/0/0/0,,Bundle-Ether31,10.205.196.201/30,2405:B800:1::284/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/1/0/3,,,Bundle-Ether44,10.205.196.218/30,2405:B800:1::28D/127,,PLDT Cabanatuan,PE-2,CAB06118CIBE002,NL,0/0/0/0,,Bundle-Ether31,10.205.196.217/30,2405:B800:1::28C/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/1/0/32,,,Bundle-Ether46,10.205.196.234/30,2405:B800:1::295/127,,PLDT VIGAN,PE-2,VGN00C15CIBE002,NL,0/0/0/0,,Bundle-Ether31,10.205.196.233/30,2405:B800:1::294/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/1/0/4,,,Bundle-Ether48,10.205.196.250/30,2405:B800:1::29D/127,,PLDT TUGUEGARAO,PE-2,TUGN8519CIBE002,NL,0/0/0/0,,Bundle-Ether31,10.205.196.249/30,2405:B800:1::29C/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP001,PLDT SFU,P-1,NL,0/1/0/31,,,Bundle-Ether50,10.205.197.10/30,2405:B800:1::2A5/127,,PLDT BAGUIO,PE-2,BGO05352CIBE002,NL,0/0/0/0,,Bundle-Ether31,10.205.197.9/30,2405:B800:1::2A4/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/0/0/0,,,Bundle-Ether31,10.205.192.69/30,2405:B800:1::22/127,PLDT SFU P2 PLDT Jupiter P2,PLDT Jupiter,P-2,MKTG3610CIBP002,GMM,0/0/0/35,,Bundle-Ether33,10.205.192.70/30,2405:B800:1::23/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/0/0/35,,,Bundle-Ether33,10.205.196.134/30,2405:B800:1::263/127,,PLDT SFU,PE-1,SFUN3814CIBE001,NL,0/7/0/0,,Bundle-Ether32,10.205.196.133/30,2405:B800:1::262/127,1000,,,,,,YES,,NO,,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/0/0/1,,,Bundle-Ether35,10.205.196.150/30,2405:B800:1::26B/127,,PLDT Laoag,PE-1,LAGN3816CIBE001,NL,0/7/0/0,,Bundle-Ether32,10.205.196.149/30,2405:B800:1::26A/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/0/0/34,,,Bundle-Ether37,10.205.196.166/30,2405:B800:1::273/127,,SMART O74 Ballesteros,PE-1,BLL00O74CIBE001,NL,0/7/0/0,,Bundle-Ether32,10.205.196.165/30,2405:B800:1::272/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/0/0/2,,,Bundle-Ether39,10.205.196.182/30,2405:B800:1::27B/127,,PLDT Tarlac,PE-1,TRCN3821CIBE001,NL,0/7/0/0,,Bundle-Ether32,10.205.196.181/30,2405:B800:1::27A/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/0/0/33,,,Bundle-Ether41,10.205.196.198/30,2405:B800:1::283/127,,PLDT Dagupan,PE-1,DGPN3809CIBE001,NL,0/7/0/0,,Bundle-Ether32,10.205.196.197/30,2405:B800:1::282/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/0/0/3,,,Bundle-Ether43,10.205.196.214/30,2405:B800:1::28B/127,,PLDT Cabanatuan,PE-1,CAB06118CIBE001,NL,0/7/0/0,,Bundle-Ether32,10.205.196.213/30,2405:B800:1::28A/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/0/0/32,,,Bundle-Ether45,10.205.196.230/30,2405:B800:1::293/127,,PLDT VIGAN,PE-1,VGN00C15CIBE001,NL,0/7/0/0,,Bundle-Ether32,10.205.196.229/30,2405:B800:1::292/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/0/0/4,,,Bundle-Ether47,10.205.196.246/30,2405:B800:1::29B/127,,PLDT TUGUEGARAO,PE-1,TUGN8519CIBE001,NL,0/7/0/0,,Bundle-Ether32,10.205.196.245/30,2405:B800:1::29A/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/0/0/31,,,Bundle-Ether49,10.205.197.6/30,2405:B800:1::2A3/127,,PLDT BAGUIO,PE-1,BGO05352CIBE001,NL,0/7/0/0,,Bundle-Ether32,10.205.197.5/30,2405:B800:1::2A2/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/1/0/0,,,Bundle-Ether32,10.205.192.77/30,2405:B800:1::26/127,PLDT SFU P2 PLDT Sampaloc P2,PLDT Sampaloc,P-2,SPC00E67CIBP002,GMM,0/1/0/0,,Bundle-Ether33,10.205.192.78/30,2405:B800:1::27/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/1/0/35,,,Bundle-Ether34,10.205.196.142/30,2405:B800:1::267/127,,PLDT SFU,PE-2,SFUN3814CIBE002,NL,0/7/0/0,,Bundle-Ether32,10.205.196.141/30,2405:B800:1::266/127,1000,,,,,,YES,,NO,,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/1/0/1,,,Bundle-Ether36,10.205.196.158/30,2405:B800:1::26F/127,,PLDT Laoag,PE-2,LAGN3816CIBE002,NL,0/7/0/0,,Bundle-Ether32,10.205.196.157/30,2405:B800:1::26E/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/1/0/34,,,Bundle-Ether38,10.205.196.174/30,2405:B800:1::277/127,,SMART O74 Ballesteros,PE-2,BLL00O74CIBE002,NL,0/7/0/0,,Bundle-Ether32,10.205.196.173/30,2405:B800:1::276/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/1/0/2,,,Bundle-Ether40,10.205.196.190/30,2405:B800:1::27F/127,,PLDT Tarlac,PE-2,TRCN3821CIBE002,NL,0/7/0/0,,Bundle-Ether32,10.205.196.189/30,2405:B800:1::27E/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/1/0/33,,,Bundle-Ether42,10.205.196.206/30,2405:B800:1::287/127,,PLDT Dagupan,PE-2,DGPN3809CIBE002,NL,0/7/0/0,,Bundle-Ether32,10.205.196.205/30,2405:B800:1::286/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/1/0/3,,,Bundle-Ether44,10.205.196.222/30,2405:B800:1::28F/127,,PLDT Cabanatuan,PE-2,CAB06118CIBE002,NL,0/7/0/0,,Bundle-Ether32,10.205.196.221/30,2405:B800:1::28E/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/1/0/32,,,Bundle-Ether46,10.205.196.238/30,2405:B800:1::297/127,,PLDT VIGAN,PE-2,VGN00C15CIBE002,NL,0/7/0/0,,Bundle-Ether32,10.205.196.237/30,2405:B800:1::296/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/1/0/4,,,Bundle-Ether48,10.205.196.254/30,2405:B800:1::29F/127,,PLDT TUGUEGARAO,PE-2,TUGN8519CIBE002,NL,0/7/0/0,,Bundle-Ether32,10.205.196.253/30,2405:B800:1::29E/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
SFUN3814CIBP002,PLDT SFU,P-2,NL,0/1/0/31,,,Bundle-Ether50,10.205.197.14/30,2405:B800:1::2A7/127,,PLDT BAGUIO,PE-2,BGO05352CIBE002,NL,0/7/0/0,,Bundle-Ether32,10.205.197.13/30,2405:B800:1::2A6/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
LCN04117CIBP001,PLDT Lucena,P-1,SL,0/0/0/0,,,Bundle-Ether31,10.205.192.129/30,2405:B800:1::40/127,PLDT Lucena P1 PLDT Jupiter P1,PLDT Jupiter,P-1,MKTG3610CIBP001,GMM,0/0/0/1,,Bundle-Ether34,10.205.192.130/30,2405:B800:1::41/127,1000,,,YES,,,YES,,,need additional info as NCS1K is not reflected on Lot2 Incremental in BOQ,PHASE 1,,,,,,,
LCN04117CIBP001,PLDT Lucena,P-1,SL,0/0/0/35,,,Bundle-Ether33,10.205.197.194/30,2405:B800:1::301/127,,PLDT Calamba,PE-1,CLAS3548CIBE001,SL,0/0/0/0,,Bundle-Ether31,10.205.197.193/30,2405:B800:1::300/127,1000,,,YES,,,YES,,,need additional info as NCS1K is not reflected on Lot2 Incremental in BOQ,PHASE 1,,,,,,,
LCN04117CIBP001,PLDT Lucena,P-1,SL,0/0/0/1,,,Bundle-Ether35,10.205.197.210/30,2405:B800:1::309/127,,PLDT Batangas,PE-1,BATS0002CIBE001,SL,0/0/0/0,,Bundle-Ether31,10.205.197.209/30,2405:B800:1::308/127,1000,,,YES,,,YES,,,need additional info as NCS1K is not reflected on Lot2 Incremental in BOQ,PHASE 1,,,,,,,
LCN04117CIBP001,PLDT Lucena,P-1,SL,0/0/0/34,,,Bundle-Ether37,10.205.197.226/30,2405:B800:1::311/127,,PLDT Nasugbu,PE-1,NSBS0051CIBE001,SL,0/0/0/0,,Bundle-Ether31,10.205.197.225/30,2405:B800:1::310/127,1000,,,YES,,,YES,,,need additional info as NCS1K is not reflected on Lot2 Incremental in BOQ,PHASE 1,,,,,,,
LCN04117CIBP001,PLDT Lucena,P-1,SL,0/0/0/2,,,Bundle-Ether39,10.205.197.242/30,2405:B800:1::319/127,,PLDT Sta Cruz,PE-1,SXLPXSXLCIBE001,SL,0/0/0/0,,Bundle-Ether31,10.205.197.241/30,2405:B800:1::318/127,1000,,,YES,,,YES,,,need additional info as NCS1K is not reflected on Lot2 Incremental in BOQ,PHASE 1,,,,,,,
LCN04117CIBP001,PLDT Lucena,P-1,SL,0/0/0/33,,,Bundle-Ether41,10.205.198.2/30,2405:B800:1::321/127,,SMART 4106 Cabuyao,PE-1,CBY04106CIBE001,SL,0/0/0/0,,Bundle-Ether31,10.205.198.1/30,2405:B800:1::320/127,1000,,,YES,,,YES,,,need additional info as NCS1K is not reflected on Lot2 Incremental in BOQ,PHASE 1,,,,,,,
LCN04117CIBP001,PLDT Lucena,P-1,SL,0/0/0/3,,,Bundle-Ether43,10.205.198.18/30,2405:B800:1::329/127,,PLDT Lucena,PE-1,LCNPXLCNCIBE001,SL,0/0/0/0,,Bundle-Ether31,10.205.198.17/30,2405:B800:1::328/127,1000,,,YES,,,YES,,,need additional info as NCS1K is not reflected on Lot2 Incremental in BOQ,PHASE 1,,,,,,,
LCN04117CIBP001,PLDT Lucena,P-1,SL,0/0/0/32,,,Bundle-Ether45,,,,PLDT Lucena,ASBR-1,LCN04117CIRO001,SL,0/0/0/0,,Bundle-Ether36,,,1000,,,YES,,,YES,,,DO NOT USE IP ADDRESS,PHASE 1,,,,,,,
LCN04117CIBP001,PLDT Lucena,P-1,SL,0/0/0/4,,,Bundle-Ether46,10.205.198.54/30,2405:B800:1::33B/127,,PLDT Lucena,ASBR-2,LCN04117CIRO002,SL,0/0/0/0,,Bundle-Ether36,10.205.198.53/30,2405:B800:1::33A/127,1000,,,YES,,,YES,,,DO NOT USE IP ADDRESS,PHASE 1,,,,,,,
LCN04117CIBP001,PLDT Lucena,P-1,SL,0/1/0/0,,,Bundle-Ether32,10.205.192.137/30,2405:B800:1::44/127,PLDT Lucena P1 PLDT Sampaloc P1,PLDT Sampaloc,P-1,SPC00E67CIBP001,GMM,0/1/0/35,,Bundle-Ether34,10.205.192.138/30,2405:B800:1::45/127,1000,,,YES,,,YES,,,need additional info as NCS1K is not reflected on Lot2 Incremental in BOQ,PHASE 1,,,,,,,
LCN04117CIBP001,PLDT Lucena,P-1,SL,0/1/0/35,,,Bundle-Ether34,10.205.197.202/30,2405:B800:1::305/127,,PLDT Calamba,PE-2,CLAS3548CIBE002,SL,0/0/0/0,,Bundle-Ether31,10.205.197.201/30,2405:B800:1::304/127,1000,,,YES,,,YES,,,need additional info as NCS1K is not reflected on Lot2 Incremental in BOQ,PHASE 1,,,,,,,
